Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
7606,-0.614323478,0.279875914,1.332419744,0.438335913,0.829022495,-0.597132557,0.194264691,0.0301125,0.851629628,-0.624903838,1.68161851,-1.705280797,1.947385138,1.683421707,-1.135333104,0.744841623,-0.516901837,0.878575686,-0.866773404,-0.005033006,0.059190057,0.169465152,0.26933918,-0.085687122,-1.056114032,-0.863692781,0.191950696,0.242042354,36,0
7606,1.155062573,0.363231974,0.858429979,1.457800489,-0.412366806,-0.650718165,-0.07016815,-0.244928934,1.293718839,-0.378653424,0.693079641,-1.864383295,2.528160275,1.501267706,0.275887444,0.30408236,0.134386041,0.08664374,-0.686291375,-0.062419172,-0.20091836,-0.348052859,0.007545703,0.325275158,0.405644356,-0.523340502,0.006517641,0.03244541,36,0
7607,-0.292842889,1.168484073,2.104845958,1.299831686,0.001755712,-0.387652207,0.607905462,-0.288344073,0.962565977,-0.124343917,0.564821475,-2.762567698,1.668498992,1.395224175,0.711357116,-0.242443111,0.446914077,0.450047502,0.429166588,0.231190846,-0.216526018,-0.063587898,-0.100753706,0.305862474,-0.334175382,-0.446788144,0.224927109,-0.015429699,11.5,0
7608,-3.887307236,2.812685287,0.524183609,0.731593304,0.426754327,2.425772993,-2.576666874,-9.842329955,1.782862977,1.277527359,1.409278584,-1.360836484,2.397516444,1.355627974,-0.071365991,0.327745572,0.324984654,1.313819847,1.101564153,-2.315404855,8.630855204,-3.077989192,1.545049928,-1.040648133,0.177968585,-0.30553064,0.703888575,-0.368793336,11.5,0
7608,1.159389932,0.211200927,0.569364679,1.192592085,-0.123956526,0.037634041,-0.265533066,0.011077356,1.254479232,-0.175109916,1.585539311,-2.010999668,1.416162598,1.88515015,-0.24881236,0.753404605,-0.299014025,0.945471078,-0.131714509,-0.102697452,-0.207291543,-0.455240231,-0.075524625,-0.443169762,0.427840046,-0.494622358,-0.005692884,0.012881016,36,0
7610,-0.420729092,0.876245769,1.846850714,1.240651421,0.328009997,-0.16701218,0.53423748,-0.227103693,1.055829953,-0.119052535,0.028513072,-3.112895696,1.428848561,1.44192754,0.796252909,-0.070297847,0.274473972,0.68070614,0.627439015,0.326982406,-0.226311568,-0.202164671,-0.070256776,-0.240071251,-0.256847223,-0.413366861,0.207012722,-0.016189805,36,0
7610,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1,1
7612,-3.995915659,4.040934145,-0.674145647,0.864310499,-1.223649892,0.584401651,-2.218065972,-2.445981435,1.471721309,0.850144272,-0.504359061,-1.427296966,3.093300237,2.164596425,0.485083976,0.364066826,1.025668492,0.719312896,0.493406566,-0.330730398,3.563653174,-1.577305434,0.635167823,-0.603992494,0.268878167,-0.332022439,0.46523473,0.019190506,2,0
7622,1.375389024,-0.44623973,0.640138556,-0.243382477,-1.010014139,-0.758611978,-0.604961786,-0.272041697,0.785929485,0.104747089,0.416298299,-2.648993515,2.043595571,0.898346827,-1.264510394,0.531754145,1.392187566,-1.537860137,0.729870373,0.048188319,-0.161066844,-0.131447575,-0.034904049,0.374535595,0.542535091,-0.285712258,-0.012636075,0.00962714,21,0
7622,0.848585843,-0.861163725,1.067027449,0.609395304,-1.329252896,-0.276028794,-0.507897119,-0.063679427,2.499520346,-0.904686759,0.12144771,-2.033292948,1.440849769,0.963307593,-0.993787149,-0.114992749,0.89461405,-0.301862199,0.203190279,0.251358822,-0.272046149,-0.715726451,-0.072046283,0.415387795,0.036678032,0.884027763,-0.097586187,0.040529641,197.84,0
7624,-0.629713615,0.642004705,2.01677568,1.884795836,0.455616779,0.183248177,-0.034130463,0.079112036,1.100402506,-0.238293339,-0.644523794,-2.273428654,2.477283048,0.683995541,-1.887112507,0.846953527,-0.250246286,0.246097724,-1.474664071,-0.25281286,-0.062611689,0.221859857,0.298524914,-0.183382143,-1.092647612,-0.410668434,0.113993679,0.252718582,0,0
7625,-0.55232092,0.064387883,2.364787603,-0.512452417,-1.305882583,-0.216180291,0.162397049,0.003160841,1.553597082,-1.180093512,0.429502897,-2.838609543,1.672064528,1.104209962,0.765005918,0.813359082,0.18373136,0.715722991,-0.365462977,0.296558756,0.193409864,0.549736541,0.208272412,0.394261488,-0.44763727,1.410109032,-0.08226297,0.060187448,149.7,0
7627,-1.187814724,1.780075167,0.994666602,2.946676135,0.46281127,-0.055169423,0.813744711,0.027522212,-0.817472197,0.215565819,0.014455481,-2.657696036,2.660594181,1.994406376,0.21329637,-0.207018241,0.828265027,0.239971541,0.97623393,-0.085608389,-0.099545816,-0.049101727,-0.097761762,-0.137554935,0.571826945,0.333795155,-0.297989172,-0.025014905,53.73,0
7628,0.852395424,-0.930783527,0.855498597,-0.004075195,-1.055287993,0.024674605,-0.623307201,-0.109197221,2.039506308,-0.745919242,0.070234505,-2.059601914,3.204537176,0.938632976,0.919390315,1.103100559,-0.195862808,0.647283771,-0.262942833,0.507997696,0.130575597,0.198057908,-0.296714126,-0.358057099,0.028763907,1.478016954,-0.12117519,0.044608887,239.7,0
7637,1.440454589,-0.722555097,-0.956865348,-1.422518848,1.489363958,3.489902488,-1.216706086,0.748850532,0.708789256,0.178041287,0.581316193,-3.013516099,1.638098292,1.109559266,-1.038242733,0.874308425,0.912615101,-1.049893518,1.106498672,0.138721713,-0.221543827,-0.462842723,-0.062052438,0.969809694,0.691687234,-0.268287726,-0.011642681,0.001110647,15.9,0
7638,0.868624827,-1.025389157,2.052686258,0.909000167,-1.884301378,0.681710961,-1.423085276,0.369039341,3.083057444,-0.828906386,1.444917125,-1.046749099,1.363100659,0.368219217,-2.778212382,-0.182941945,0.971071649,0.463816457,0.434865248,0.089122288,0.010320167,0.509784694,-0.167700285,0.615963302,0.166078869,1.172391714,-0.031733299,0.025151703,119.43,0
7646,-0.830594358,0.648581931,2.351564002,1.064902001,0.223728975,0.497287934,0.372607479,0.164042404,1.235178229,-0.347766005,1.865466505,-2.673439638,-0.418460031,1.674416242,-0.865798645,-0.779194636,0.989763694,0.240539714,0.650422349,0.173472926,-0.373104126,-0.578104381,-0.115672856,-0.103982405,0.19259539,-0.443456368,0.135548562,-0.097585094,36.26,0
7651,0.306825198,0.052301433,0.951054927,-0.337060136,-0.607815456,-0.321063029,-0.141296923,-0.132934077,0.5314327,0.129831741,-0.433911686,-3.841862581,0.784513433,1.141550754,-0.935144972,0.263587046,1.578832847,-0.892256544,1.943665011,0.117764963,-0.006243321,0.307101183,0.132966929,-0.174155862,-1.14392856,-0.340982569,0.238863015,0.231628784,33,0
7654,1.294276489,-0.601232735,0.712000405,-0.292343119,-1.150787351,-0.569078295,-0.754559153,-0.085039881,0.660182301,0.296674764,2.12861699,-2.417132322,0.939685247,1.306022687,-1.870141927,0.716787242,1.271939136,-0.985318445,0.945691243,0.013965633,-0.100080372,-0.068658326,-0.020992226,0.498224938,0.447566333,-0.313740928,-0.024900014,0.001480637,33,0
7657,-2.104791879,-1.700356637,2.444681135,-0.500963452,1.904566237,-1.103888634,-0.24305951,-0.970037911,2.204698342,0.491798341,2.244564948,-2.172107422,1.931105539,0.385314625,-0.315035587,0.786113614,-0.873447609,0.791679559,-0.432741806,-0.568108062,-0.275232857,0.626029678,-0.795249925,0.112903851,-0.711994751,0.742631493,-0.760976952,-0.529885016,69,0
7657,1.294428055,-0.586258961,0.716297906,-0.294351584,-1.132341275,-0.564160731,-0.740536233,-0.096782266,0.628886308,0.290604094,2.163865187,-2.307206566,1.146375365,1.264888791,-1.892819376,0.707091828,1.260127955,-1.010676839,0.944295756,0.027208376,-0.097703937,-0.051730877,-0.023473118,0.503883934,0.454559805,-0.314433561,-0.02354883,0.001924541,33,0
7660,-1.278629563,0.13849444,2.241991705,0.192531828,0.618058791,0.390611115,-0.203041556,0.317200081,1.831226571,-1.128792135,-0.719205515,-3.315868114,0.381231267,1.250352769,-0.318813048,0.460439209,0.073650283,0.425169201,-1.21198032,-0.345355367,-0.127214796,-0.048196495,0.094684097,-0.891059621,0.153355542,-0.511333042,0.001149691,0.093572044,1.18,0
7665,-0.242985797,1.054362777,1.433859763,0.635014325,-0.084591216,-0.654420025,0.330956271,-0.054767369,0.68532892,-0.550067272,2.493955587,-2.369448574,0.731746755,1.455120379,-0.110806495,0.286447159,0.840044053,0.762648822,0.580411328,-0.069909926,-0.270962249,-0.680531643,0.087257453,0.406935597,-0.625972502,0.041757183,-0.127092353,0.054539219,4.49,0
7668,1.032129336,-0.8888601,0.73725831,-1.865823749,-0.990448666,0.225186378,-0.927642382,0.254737141,3.544704326,-1.933386482,2.703980097,-0.881343469,1.151275145,1.622379121,0.781343763,-1.26359065,1.061108471,0.336198378,0.354622732,-0.088710378,0.138172938,0.842645658,-0.150970886,-0.288361498,0.442813375,-0.642692717,0.093446541,0.018588665,68.36,0
7671,1.161531808,0.299553438,0.741985341,0.702986681,-0.220786205,-0.256507911,-0.175030369,-0.039723539,0.983251762,-0.32569258,2.912136191,-1.053172464,2.272177525,1.820307182,-0.219128391,0.096661283,0.385003593,-0.345011517,-0.47127957,-0.132711701,-0.309405628,-0.629226709,0.184273625,0.170445056,0.079315492,0.05395584,-0.040034814,0.002222686,2.68,0
7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,1
7672,0.990890113,-0.357753133,-1.1803023,0.584367844,2.120312826,3.70519983,-0.34263878,0.731600109,1.440620677,-0.455264867,0.407263981,-2.264920295,1.442419491,1.658419813,-0.870678788,-0.11174235,0.225709905,0.226272174,0.114802256,0.208350594,-0.247528914,-0.742315066,-0.240523133,0.956167285,0.817725753,-0.380436277,-0.028337134,0.030873734,151,0
7673,1.260022178,0.777433891,-0.163802135,1.106953323,0.038587761,-1.533544544,0.362595495,-0.462696382,0.987241668,-0.990670014,1.482963641,-2.068090586,2.299609534,0.286208719,0.091134365,0.297574382,1.622226153,0.210926479,-0.655204727,-0.081906969,-0.258282817,-0.404974595,-0.036222426,0.584838024,0.530625298,0.307298949,-0.055264899,0.035192958,0.76,0
7673,-0.616284609,1.223893726,1.768979538,0.998499254,-0.02207161,0.492909981,0.267602051,0.034035967,1.552573865,-0.359330118,-0.496899007,-2.024312367,3.028398614,0.704649499,-0.608667912,-0.337585864,0.409740193,0.630196159,0.630750066,0.326535104,-0.075182114,0.545359988,-0.339373218,-0.453212753,0.145262381,-0.154952209,0.538855664,0.252516252,30.39,0
7677,1.255100141,0.517004916,0.459859511,0.890115657,-0.224963772,-1.00290405,0.052501495,-0.330817013,1.194716859,-0.678312729,1.014981675,-1.842324822,2.678068733,0.986056352,0.268249233,0.413157859,0.678835539,-0.122994458,-0.405948688,-0.066386949,-0.427498123,-0.952160665,0.12834211,0.301128259,0.220137299,0.053142253,-0.045022409,0.026567658,4.49,0
7678,-1.261194733,1.545358078,1.286802201,1.014385165,-0.318174672,0.374157145,-0.154480558,0.467064554,1.588282265,-0.262803273,-0.618430977,-1.844188383,3.097837592,0.952285546,-0.622364792,-0.228344934,0.569512069,0.645158926,0.600039223,0.304159571,-0.076680864,0.501244056,-0.349699595,-0.44992831,0.204554916,-0.147742943,0.55708202,0.208060296,30.39,0
7682,1.250434088,-0.710720265,0.157031734,-0.502433359,-0.470848284,0.109104409,-0.566546458,-0.123772929,0.689743043,0.074076369,0.033590338,-2.916544672,2.231217093,1.022092478,-0.495999886,0.700065747,1.213003852,-1.626502506,0.54292031,0.207008895,-0.147219973,-0.298785953,-0.137366344,-0.800691692,0.472526342,-0.268582326,-0.015268115,0.013000729,97.5,0
7684,-0.65389655,1.224005333,1.651843735,0.347718443,-0.582043243,-0.883087354,0.11414677,0.21996849,0.712801502,-1.101531795,0.664082684,-1.929580234,2.503877129,1.646279354,-0.014507891,0.24684946,0.496241595,0.17873876,-0.49341904,-0.146190484,0.062911495,0.338278171,0.035230007,0.696311942,-0.574092547,0.174307582,-0.018989516,0.098551178,13.85,0
7687,1.251380366,1.459641581,-1.43047492,1.845200198,0.965773425,-1.770531173,0.725734786,-0.502719495,0.743989126,-1.939043801,1.87592239,-2.656851053,2.122676202,-2.06740331,0.265224134,0.976883425,3.404692617,1.529913005,-1.045625344,-0.040284385,-0.353798093,-0.6403269,-0.20389523,0.016590205,0.855379236,-0.334941581,0.01731622,0.091876518,0.89,0
7688,1.341082828,0.672569857,-0.298802018,1.102861122,0.617478634,-0.641079692,0.514531331,-0.444191056,0.898890509,-0.355547386,0.021011591,-1.98865801,2.871722111,1.731401994,-0.113641302,-0.052718408,0.052457776,0.043094985,-0.147129147,-0.102720686,-0.190568022,-0.184674834,-0.249769648,-0.465790068,0.978599657,-0.286569916,-0.028532359,-0.00173101,1,0
7689,-0.515858769,1.19960288,1.568963706,-0.233186087,0.593782253,-0.540135189,0.784834249,-0.135750062,0.62242392,-1.383384872,1.015196711,-1.915965311,2.763625187,0.835993265,-0.176115834,0.250685753,0.691265379,-0.502008652,-1.299585424,-0.116354268,-0.291384894,-0.580845133,0.00078124,-0.009815654,-0.454401623,-0.108660811,0.072284554,0.135728968,1.98,0
7692,-1.562730363,0.644825202,1.945752297,1.08012627,-0.222631831,0.830040248,-0.495286787,0.669346833,1.46892484,-0.901807708,-0.66130207,-3.265020385,0.602695401,1.597269199,0.59233231,0.015714672,0.812365062,0.62411604,0.343436391,-0.393455154,-0.139036031,-0.026833013,0.127565986,-0.867120795,0.297009539,-0.220172338,-0.192117968,-0.029271609,35,0
7693,0.948900789,0.511735741,0.640109096,3.184860885,-0.052737884,0.034379154,-0.030346137,-0.027836921,0.935139428,-0.401658491,0.866061932,-2.088651107,1.888663931,0.08490569,-1.337856902,0.025130986,1.824610933,-0.357540397,-1.494990757,-0.053859278,-0.19421332,-0.211979614,-0.084158319,0.273359847,0.476954565,0.040078837,0.002262575,0.051869776,75.08,0
7694,1.299827292,0.328200653,-0.036416586,0.51397704,0.257313945,-0.052737788,-0.191075759,-0.015339891,1.262859088,-0.45802451,1.394643697,-2.407638067,1.160383524,1.437669115,-0.168138453,1.024940397,0.098774231,0.951714747,0.333999059,-0.129779555,-0.473236957,-1.185905704,-0.005022555,-0.961651933,0.291167133,0.113650625,-0.060379362,0.000457985,0.89,0
7697,-0.90344045,0.646863847,3.42556265,2.943163211,-0.333884052,1.004054887,-0.398035267,0.475739029,0.983210849,-0.302560832,1.14087091,-1.808610327,0.844802849,0.731108145,-3.418341805,-0.47379904,1.158681143,0.274071719,0.712283016,0.001836979,-0.317577208,-0.420875363,-0.159034384,0.474680611,0.153744941,0.006684117,0.074924514,0.076764524,11.82,0
7702,1.493232228,-0.957676416,0.536560267,-1.16155439,-1.403698738,-0.542846603,-1.184400133,-0.111171372,-0.354307212,1.070295917,0.455658702,-4.035697653,0.734377682,1.428857445,0.232564163,-0.659233517,1.598245656,-0.049268211,-0.794448454,-0.507497238,-0.357810969,-0.40473495,0.099808894,-0.035580345,0.24766858,-0.210237556,0.012066053,0.006967871,6,0
7705,-0.63088517,2.772820896,-1.24309845,0.847615934,2.185299608,-0.909380694,2.418848817,-1.969722003,3.798317002,3.530700813,4.729479511,-2.764958709,1.732016702,-4.567407699,0.242185452,-0.281705608,2.530675561,1.352506564,-0.959655807,2.033028104,-0.961587192,-0.057965673,-0.123550293,-0.413612533,-0.289152764,-0.640967653,-0.180936273,-1.409101243,0.89,0
7705,-0.804271474,0.180586816,2.728086194,-1.790850251,-0.483596821,0.057280401,0.250570111,0.097548947,2.485918956,-1.908073707,2.262523088,-2.02809187,0.052536771,1.402063027,-0.338697133,-0.47173292,0.422291562,0.702627299,-0.320280313,-0.109916467,-0.046077594,0.303239833,-0.249429207,0.140408226,0.305820895,-0.82548312,-0.087676355,-0.164004567,42,0
7707,-3.196921631,3.136739527,-2.319859828,0.871222456,-1.04428025,-0.448437648,-0.96346771,2.090684284,0.7589736,0.660775752,1.540641186,-0.739760202,2.420650722,3.190132844,-0.622439508,-0.083543727,1.244020092,0.330964494,0.024911967,0.19822343,0.050051703,0.416153597,0.236850773,-0.352469458,-0.359571284,-0.388406099,0.445134863,0.277904137,26.99,0
7708,-0.796897714,2.124754418,0.617368485,2.607764346,0.455451198,0.8122925,0.005644965,-0.638995706,0.838842136,1.648544986,-0.134921919,-3.094621543,1.632007924,1.572297902,0.726701995,-0.091125285,0.644799515,0.000765907,0.375028921,0.346319476,0.396223046,-0.708285386,0.394750606,-0.896595336,-1.316397854,-0.172778162,0.863159982,0.496796566,4.59,0
7715,1.357873069,0.047676518,-0.238099754,-0.664821347,-0.124406754,-1.045356372,0.156443237,-0.380393352,2.522741973,-1.363920153,0.053407707,-2.01387439,1.452066906,1.740379487,-0.002988101,-0.989504773,0.693603642,0.166156399,0.826692439,-0.181049143,-0.207010066,-0.086595762,-0.245942694,-0.165306616,1.004736096,-0.555046755,0.008170909,-0.000805903,1,0
7716,-5.955985056,-5.81030798,1.269261558,1.757796121,7.072948396,-5.698519198,-4.604293981,-0.317800322,2.17461295,0.267473338,0.734459496,-1.979827311,1.878940469,0.982618315,0.207502272,0.839842673,0.405851935,-0.268026184,-0.54531561,-2.728709444,-1.085130284,-0.994849414,-2.025786092,0.599801346,-1.288001994,-0.141704058,1.41593762,-0.32280269,1.98,0
7718,-1.010354074,0.410395877,-0.175234219,-1.577983841,-0.547384037,-0.808010202,1.400104856,0.067401488,1.98332005,-2.174750109,-0.397551672,-2.165487305,1.396884199,1.927949021,-0.800845673,-0.654890676,0.527030614,0.392639756,0.087929973,0.296210244,0.077099121,0.250713695,0.350643069,-0.212497184,0.093585555,-0.830291505,0.205653514,0.184653084,241.17,0
7734,1.12393185,0.262309544,0.859413001,1.324325872,-0.374702235,-0.130466264,-0.342963166,0.151903585,1.300572021,-0.172315393,2.432437066,-2.305207833,-0.148279352,2.305493255,0.021273588,0.229765276,0.415073779,0.105595379,-0.673081753,-0.325591533,-0.358480904,-0.885373295,0.227291102,0.054130963,0.069762445,-0.709952344,0.003944997,0.010806351,0.93,0
7738,1.028722004,0.282535448,1.753016672,2.797753867,-0.576533616,0.870242481,-0.821849986,0.352079704,1.109367781,0.245912576,2.105763158,-1.467332915,1.59711145,1.245719465,-1.511283307,0.432738672,0.415997758,0.044862569,-1.191687645,-0.231199979,-0.143571494,-0.010268261,0.098736699,0.153541848,0.146208665,-0.082188723,0.029619356,0.017800961,0,0
7739,-2.608459793,-0.980463212,2.577243666,-0.253369862,2.858779528,-0.949879678,1.194870922,-2.043583703,2.885660921,2.058000481,2.956917564,-2.976842121,-0.146823862,-0.076946357,-1.035807514,-0.940144845,-0.232743952,-0.569519365,-0.473805394,-0.914228861,-0.838784924,0.084507234,-1.529358605,0.308809829,0.113583796,0.164855481,-1.808662655,-1.447678321,29.99,0
7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1,1
